## Site Characteristics
        Country='China'
        Station='Unknown'
        Description=''
        Source='NASA/POWER Source Native Resolution Daily Data'
        Contact='Herman Berghuijs (herman.berghuijs@wur.nl)'
        Longitude=127.0958328;Latitude=45.83750153;Elevation=139.04;AngstromA=0.29;AngstromB=0.49;HasSunshine=False
## Daily weather observations (missing values are NaN)
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20161028,10090.0,-4.78,1.06,0.3208052302777227, 2.4, 0.0,0
20161029,11730.0,-6.08,-0.4,0.25163283637287664, 3.96, 0.0,0
20161030,6250.0,-8.1,-0.05,0.2778761163148164, 2.5, 0.52,0
20161031,9470.0,-11.43,-4.7,0.21817088143857105, 3.07, 0.01,0
20161101,11770.0,-12.4,-1.24,0.22321367939925885, 2.83, 0.0,0
20161102,10530.0,-10.85,1.26,0.2898163161251508, 2.3, 0.0,0
20161103,11210.0,-10.7,-3.41,0.23418076075161198, 2.79, 0.01,0
20161104,3640.0,-9.35,-0.64,0.2937416406897984, 1.56, 0.14,0
20161105,6630.0,-10.39,-2.22,0.2827782566751738, 3.14, 1.18,0
20161106,7310.0,-13.08,-3.4,0.21010629061747849, 1.97, 0.08,0
20161107,4750.0,-10.63,-5.01,0.26277721709711743, 2.69, 1.05,0
20161108,6410.0,-13.32,-4.56,0.23800581987495925, 2.87, 0.05,0
20161109,9140.0,-12.53,-4.28,0.22854575614176703, 1.93, 0.0,0
20161110,2750.0,-12.52,-2.51,0.3135932547719238, 4.3, 6.65,0
20161111,3450.0,-8.84,-1.66,0.3950560922455658, 3.39, 3.99,0
20161112,7140.0,-10.88,-2.43,0.27326744578858403, 1.81, 0.01,0
20161113,5300.0,-12.85,1.08,0.3438673403580945, 3.38, 3.02,0
20161114,3630.0,-12.21,1.23,0.3599558192915699, 4.71, 0.54,0
20161115,7520.0,-15.14,-6.08,0.20873119358481002, 2.79, 0.03,0
20161116,7570.0,-16.89,-5.7,0.1991634934028287, 1.82, 0.0,0
20161117,7930.0,-18.29,-6.41,0.19316403391794612, 2.08, 0.01,0
20161118,4580.0,-13.44,-7.64,0.2372363889014753, 2.6, 1.21,0
20161119,6820.0,-17.42,-8.68,0.2107968609961394, 3.18, 4.26,0
20161120,7930.0,-20.93,-10.99,0.15378065247782635, 3.51, 0.03,0
20161121,8770.0,-23.52,-12.62,0.1262509417857519, 2.53, 0.0,0
20161122,8910.0,-22.34,-13.17,0.12570488870016638, 3.14, 0.01,0
20161123,8740.0,-24.55,-11.14,0.12890162450634227, 2.6, 0.0,0
20161124,8710.0,-21.85,-11.08,0.14851222326790328, 2.25, 0.01,0
20161125,7880.0,-19.49,-6.49,0.17893890860203301, 1.91, 0.0,0
20161126,3800.0,-15.87,-3.14,0.2644650447062211, 2.25, 0.10999999999999999,0
20161127,5810.0,-15.94,-10.33,0.20331064049059042, 2.77, 0.13,0
20161128,7480.0,-17.02,-7.45,0.19785242289759342, 3.3, 0.03,0
20161129,8170.0,-19.69,-6.79,0.19687417391385476, 2.64, 0.03,0
20161130,3780.0,-10.64,-2.48,0.3610703602693227, 4.13, 3.33,0
20161201,6090.0,-16.32,-3.58,0.2585994972592879, 4.49, 2.07,0
20161202,7430.0,-17.82,-4.75,0.24052183588876952, 3.13, 0.0,0
20161203,5870.0,-10.21,0.99,0.42021788981920327, 5.21, 0.0,0
20161204,6250.0,-17.89,-6.34,0.21322980978778708, 2.68, 0.0,0
20161205,6480.0,-19.67,-13.45,0.1510617061931616, 1.52, 0.01,0
20161206,7340.0,-25.71,-14.8,0.09664626171576883, 1.14, 0.0,0
20161207,7310.0,-23.21,-13.72,0.13024552643476514, 1.34, 0.15,0
20161208,5580.0,-19.66,-11.53,0.1765626953976718, 1.51, 0.19,0
20161209,5410.0,-22.1,-14.7,0.12300616294584502, 1.79, 0.02,0
20161210,6730.0,-22.3,-11.35,0.15016497670151652, 1.8, 0.07,0
20161211,4700.0,-21.05,-10.88,0.16747757791732726, 2.84, 0.02,0
20161212,5430.0,-21.49,-10.32,0.20147650888287877, 2.37, 0.19,0
20161213,6940.0,-22.23,-15.94,0.12120073781906862, 2.92, 0.05,0
20161214,7290.0,-25.12,-18.53,0.09733771365178123, 1.96, 0.02,0
20161215,7250.0,-31.31,-17.69,0.07622526614440733, 2.68, 0.0,0
20161216,6900.0,-26.54,-13.32,0.1123268527540104, 2.5, 0.01,0
20161217,6290.0,-22.34,-8.87,0.17597305760984777, 2.52, 0.01,0
20161218,2840.0,-16.29,-8.44,0.2155113424145519, 1.87, 0.03,0
20161219,1190.0,-17.32,-6.45,0.26047210180556485, 1.55, 0.06,0
20161220,1660.0,-18.38,-7.49,0.1890451206627343, 1.31, 0.02,0
20161221,4520.0,-20.1,-11.63,0.16960200719771035, 2.64, 0.01,0
20161222,4220.0,-15.88,-9.39,0.19348416217789574, 4.65, 0.01,0
20161223,6220.0,-21.88,-12.57,0.14438948787767644, 2.96, 0.0,0
20161224,6860.0,-24.15,-12.44,0.12332725144708614, 1.68, 0.01,0
20161225,2920.0,-20.78,-8.04,0.18857493692646057, 2.97, 1.29,0
20161226,7470.0,-27.9,-16.42,0.08725966216438676, 2.49, 0.0,0
20161227,7200.0,-29.47,-20.06,0.07070211511089296, 2.02, 0.0,0
20161228,6080.0,-28.37,-12.98,0.11817551446914476, 2.87, 0.16,0
20161229,7100.0,-30.18,-16.46,0.09225800984593026, 2.87, 0.01,0
20161230,5770.0,-22.15,-10.5,0.14825940045019714, 3.24, 0.0,0
20161231,4600.0,-21.84,-9.7,0.16579516421199114, 1.65, 0.03,0
20170101,4340.0,-19.03,-10.18,0.18623962149455295, 1.21, 0.15,0
20170102,6180.0,-21.61,-13.29,0.1413345773172137, 1.71, 0.09,0
20170103,5050.0,-22.91,-8.06,0.17626765658803512, 2.03, 0.21999999999999997,0
20170104,7410.0,-23.74,-14.75,0.13126165574705226, 2.01, 0.03,0
20170105,7550.0,-24.13,-12.89,0.12548705926938541, 1.22, 0.01,0
20170106,6020.0,-21.17,-9.7,0.15921530414903629, 1.69, 0.0,0
20170107,7270.0,-23.72,-13.12,0.13002067689932548, 1.52, 0.01,0
20170108,6080.0,-20.14,-10.79,0.17131882653962394, 1.68, 0.03,0
20170109,8039.999999999999,-24.74,-13.77,0.12570488870016638, 3.74, 0.0,0
20170110,7950.0,-30.98,-18.27,0.07096297051416188, 2.94, 0.0,0
20170111,7820.0,-31.1,-17.21,0.07241316863444393, 2.63, 0.01,0
20170112,7990.0,-31.69,-18.23,0.0805816315294125, 4.25, 0.17,0
20170113,7010.0,-21.82,-15.35,0.12268582202933578, 3.27, 0.3,0
20170114,7650.0,-27.02,-13.98,0.11900323940673047, 4.37, 0.03,0
20170115,8210.000000000002,-24.26,-15.21,0.11848530603588786, 2.41, 0.01,0
20170116,8520.0,-21.64,-14.22,0.14085118656817905, 1.18, 0.02,0
20170117,7580.0,-17.73,-12.19,0.17031547422983775, 0.72, 0.19,0
20170118,7190.0,-17.3,-11.0,0.17953740041706912, 1.58, 0.33,0
20170119,7800.0,-20.07,-15.01,0.13917092724355737, 1.23, 0.07,0
20170120,7880.0,-23.26,-16.0,0.11735294172544704, 1.91, 0.02,0
20170121,5050.0,-23.76,-15.03,0.1262509417857519, 2.27, 0.68,0
20170122,9320.0,-28.88,-18.56,0.08386109601863923, 2.79, 0.05,0
20170123,9280.0,-29.73,-17.16,0.08094841715255274, 2.55, 0.0,0
20170124,9580.0,-26.91,-13.4,0.10041518289999787, 2.32, 0.0,0
20170125,9790.0,-24.81,-9.85,0.1413345773172137, 2.86, 0.01,0
20170126,3530.0,-13.25,-4.03,0.2522407521255418, 6.27, 2.32,0
20170127,10300.0,-21.3,-10.42,0.16663447646984847, 4.59, 0.09,0
20170128,8280.0,-24.75,-14.23,0.11431370291374002, 1.69, 0.01,0
20170129,9850.0,-29.03,-15.73,0.09890970022824999, 2.76, 0.0,0
20170130,10390.0,-29.23,-13.77,0.09570269652190612, 2.77, 0.01,0
20170131,10500.0,-24.87,-10.1,0.12570488870016638, 3.37, 0.0,0
20170201,10660.0,-24.85,-12.77,0.1279018457300515, 4.1, 0.0,0
20170202,10610.0,-21.56,-8.58,0.16733679723917302, 2.48, 0.0,0
20170203,10410.0,-20.03,-4.12,0.21728113833795912, 2.0, 0.0,0
20170204,5770.0,-17.32,-7.26,0.21621771393862912, 1.29, 0.03,0
20170205,6660.0,-21.05,-9.81,0.17261659790768913, 2.93, 0.09,0
20170206,11730.0,-27.83,-11.93,0.10835009732145384, 3.06, 0.0,0
20170207,10960.0,-24.11,-12.12,0.12289929965061089, 1.77, 0.01,0
20170208,10680.0,-22.01,-10.01,0.14965469662498135, 1.5, 0.02,0
20170209,11580.0,-22.39,-10.92,0.1560136140310483, 2.49, 0.12,0
20170210,10070.0,-15.74,-10.71,0.20414924423458036, 3.91, 0.71,0
20170211,11010.0,-14.24,-10.16,0.2109698192365552, 2.25, 1.09,0
20170212,12120.0,-14.59,-6.92,0.22285006739547022, 1.25, 0.05,0
20170213,12470.0,-18.25,-8.23,0.20651375687951862, 1.16, 0.03,0
20170214,13080.0,-18.44,-4.22,0.21781459552255336, 2.36, 0.01,0
20170215,9800.0,-10.94,-1.35,0.3406743738960719, 3.29, 0.49,0
20170216,10870.0,-15.12,-0.52,0.3043612841329715, 6.08, 0.26,0
20170217,13080.0,-22.0,-12.16,0.13137499516916193, 4.18, 0.01,0
20170218,14180.0,-26.39,-13.78,0.10413078135104598, 1.95, 0.01,0
20170219,8340.0,-23.39,-12.56,0.1522216681712748, 5.37, 1.42,0
20170220,14830.0,-22.34,-11.22,0.13750859694486472, 3.69, 0.01,0
20170221,13550.0,-23.39,-5.69,0.18998862491491858, 2.97, 0.01,0
20170222,13060.0,-10.29,-4.84,0.3188011496670485, 4.25, 3.5999999999999996,0
20170223,15490.0,-18.39,-7.38,0.1874818937832782, 3.41, 0.01,0
20170224,15170.0,-20.99,-4.91,0.22798895145018824, 3.3, 0.51,0
20170225,15000.0,-19.01,-4.06,0.20890264105274264, 2.41, 0.01,0
20170226,15760.0,-19.43,-2.49,0.22522300612287902, 1.79, 0.0,0
20170227,13960.0,-13.16,1.08,0.37555167934202505, 4.54, 0.09,0
20170228,13580.0,-11.16,1.52,0.41703650499926515, 2.43, 0.2,0
20170301,9360.0,-15.1,-6.27,0.19444738650724247, 3.08, 0.3,0
20170302,13110.0,-19.32,-5.66,0.18531273935467474, 1.76, 0.13,0
20170303,13720.0,-20.59,-4.33,0.19834317012032066, 2.89, 0.01,0
20170304,14910.0,-22.03,-8.47,0.1427936532723427, 1.63, 0.0,0
20170305,14050.0,-19.57,-6.64,0.16719612216117977, 2.29, 0.01,0
20170306,15200.0,-20.48,-8.24,0.18485084257464768, 3.35, 0.43999999999999995,0
20170307,10330.0,-9.91,-2.11,0.3312528476946528, 3.83, 0.56,0
20170308,12600.0,-11.27,-0.55,0.3043612841329715, 3.66, 0.01,0
20170309,11520.0,-10.24,0.61,0.32206345654917945, 2.71, 0.02,0
20170310,16370.000000000002,-11.53,3.38,0.32206345654917945, 1.4, 0.01,0
20170311,12090.0,-8.56,6.22,0.40730949817580364, 2.82, 0.0,0
20170312,11680.0,-6.01,3.21,0.46812539460602204, 2.65, 0.62,0
20170313,12050.0,-6.13,1.82,0.4148222611336186, 3.56, 0.71,0
20170314,15080.0,-8.38,3.73,0.3183018706844462, 2.73, 0.02,0
20170315,16280.000000000002,-7.64,7.57,0.34520556631860916, 2.62, 0.0,0
20170316,15520.0,-4.24,9.16,0.42085674275202795, 2.05, 0.0,0
20170317,14350.0,-2.66,8.55,0.38489897303051507, 1.65, 0.0,0
20170318,11920.0,-1.72,7.81,0.4094881549252156, 1.38, 0.0,0
20170319,17630.0,-4.62,6.72,0.3425337227333345, 3.31, 0.0,0
20170320,12690.0,-2.63,6.38,0.3872678061103941, 2.49, 0.01,0
20170321,15450.0,-3.94,6.39,0.38905290955996163, 3.11, 0.0,0
20170322,14760.0,-4.92,3.28,0.32739601117436234, 3.37, 0.01,0
20170323,14190.0,-4.47,3.81,0.3555281310720327, 3.19, 0.09,0
20170324,17990.0,-4.11,7.14,0.36612379302425513, 1.89, 0.0,0
20170325,14400.0,-2.48,8.76,0.3977842273208947, 1.97, 0.0,0
20170326,16440.000000000004,-1.35,8.54,0.3652772199915889, 1.98, 0.01,0
20170327,13280.0,-3.49,7.88,0.40114129942723614, 2.01, 0.01,0
20170328,16720.0,-2.51,10.59,0.41926122258701776, 2.03, 0.0,0
20170329,11820.0,-1.88,7.13,0.49772663431746156, 2.2, 0.32,0
20170330,14910.0,-3.5,9.01,0.4211764920272719, 3.09, 0.0,0
20170331,12930.0,-1.73,8.96,0.43217693765079135, 1.76, 0.09,0
20170401,18970.0,-1.83,10.14,0.4420939363726872, 1.34, 0.0,0
20170402,20620.0,-1.42,14.1,0.4430966429449657, 5.18, 0.0,0
20170403,20620.0,-0.93,17.25,0.5082074221490503, 1.99, 0.0,0
20170404,16239.999999999998,3.71,21.37,0.7417832416580712, 4.55, 0.0,0
20170405,16640.0,6.4,21.89,0.8452864016325308, 6.26, 0.0,0
20170406,13580.0,-0.25,13.03,0.7349501812452433, 3.86, 0.43999999999999995,0
20170407,13500.0,-2.15,10.73,0.5266297431929259, 2.32, 0.42999999999999994,0
20170408,22700.0,-1.45,11.46,0.4195798968755594, 4.56, 0.10999999999999999,0
20170409,24740.0,-4.52,13.44,0.37439754794483754, 3.77, 0.0,0
20170410,18880.0,0.7,19.48,0.512758682595083, 6.35, 0.13,0
20170411,21520.0,-1.58,6.31,0.28844208244782116, 4.34, 0.07,0
20170412,22130.0,-3.59,3.85,0.277655098497239, 4.83, 0.0,0
20170413,20740.0,-3.21,17.98,0.41703650499926515, 5.36, 0.0,0
20170414,23250.0,1.84,21.29,0.6407691299407539, 4.65, 0.0,0
20170415,24150.0,2.01,20.85,0.5018210357571917, 6.15, 0.0,0
20170416,26020.0,-2.06,12.93,0.3929456972387401, 3.6, 0.0,0
20170417,5960.0,3.35,11.97,0.6788324687354117, 4.34, 5.28,0
20170418,9990.0,1.1,9.02,0.6754239764171945, 2.03, 0.9199999999999999,0
20170419,16000.0,-0.97,13.0,0.546848846169047, 3.22, 1.6399999999999997,0
20170420,16780.0,-0.28,12.6,0.5795260463923498, 2.51, 0.01,0
20170421,22590.0,-0.6,14.45,0.6108000000000001, 2.39, 0.0,0
20170422,23710.0,1.08,20.4,0.5854937140546018, 3.96, 0.01,0
20170423,15650.0,2.29,15.4,0.492558379192267, 3.1, 0.15,0
20170424,13260.0,0.52,8.87,0.6081380088584938, 2.66, 1.96,0
20170425,18050.0,-0.7,9.97,0.6103556206195544, 2.8, 0.48,0
20170426,16390.0,0.93,11.89,0.578254282920126, 4.37, 0.44999999999999996,0
20170427,17740.0,1.84,16.53,0.6019665508469254, 2.78, 0.01,0
20170428,19910.0,2.62,18.42,0.6220028622219695, 2.09, 0.0,0
20170429,18590.0,5.19,24.09,0.7508033812722462, 6.54, 0.1,0
20170430,20710.0,3.42,16.48,0.6143653459932472, 5.27, 0.02,0
20170501,24580.0,2.83,23.83,0.6197478682644122, 3.28, 0.0,0
20170502,26240.0,7.77,29.66,0.7900889658200554, 5.86, 0.0,0
20170503,23030.0,13.11,29.05,0.9442117142969052, 8.52, 0.0,0
20170504,9510.0,8.2,17.98,0.890127814023969, 7.18, 0.06,0
20170505,15220.0,3.73,21.77,0.7101993552734046, 5.48, 6.04,0
20170506,13270.0,2.98,5.23,0.5723519698608277, 8.83, 6.550000000000001,0
20170507,16870.0,2.6,15.02,0.5545552667726522, 5.82, 0.24,0
20170508,28880.0,2.68,21.24,0.6754239764171945, 2.04, 0.0,0
20170509,26250.0,7.62,29.17,0.9344622074299098, 5.39, 0.0,0
20170510,24820.0,10.24,24.47,1.1174036087713535, 3.81, 0.12,0
20170511,24810.0,8.12,27.43,1.0367799276460745, 3.92, 0.73,0
20170512,21530.0,4.39,19.28,0.6866804329213612, 3.92, 1.52,0
20170513,9270.0,6.96,16.97,0.800189351171866, 4.35, 17.58,0
20170514,8960.0,8.59,16.17,1.1652351856616745, 5.16, 8.64,0
20170515,17690.0,6.53,20.29,1.0852531214737666, 1.96, 0.12,0
20170516,27100.0,8.92,24.61,1.1403276978496268, 3.58, 0.0,0
20170517,26360.0,11.55,28.27,1.1683820255533355, 4.54, 0.0,0
20170518,25600.0,14.75,31.91,1.424914988039446, 6.6, 0.0,0
20170519,25930.0,14.04,28.33,0.9455183972725444, 4.66, 0.0,0
20170520,18440.0,10.84,21.41,0.9929503064415945, 4.03, 4.81,0
20170521,4930.0,8.45,17.33,1.038908887056716, 2.67, 5.72,0
20170522,8200.0,4.85,13.36,0.890127814023969, 2.4, 6.89,0
20170523,25850.0,2.81,21.99,0.8224652441366941, 3.14, 3.92,0
20170524,23900.0,6.86,17.03,0.7680454821506424, 2.79, 1.61,0
20170525,30650.0,2.96,20.57,0.7502701168789084, 2.82, 0.0,0
20170526,29900.0,6.29,23.03,0.9370533620187512, 1.88, 0.0,0
20170527,30700.0,8.97,26.31,0.9520757432589939, 1.7, 0.0,0
20170528,19370.0,9.82,26.28,0.8329296454614173, 4.64, 0.07,0
20170529,30240.0,6.08,25.03,0.6103556206195544, 5.06, 0.16,0
20170530,30820.0,8.29,21.19,0.6130261907523127, 4.15, 0.0,0
20170531,15970.0,7.78,22.77,0.7152941899642848, 2.69, 0.01,0
20170601,19190.0,7.41,15.75,0.890127814023969, 3.06, 11.7,0
20170602,15500.0,6.4,16.97,1.053919691534475, 2.19, 7.7,0
20170603,13910.0,6.3,14.23,1.0654843299074719, 2.54, 3.92,0
20170604,16440.000000000004,8.41,20.61,1.1060943983837987, 0.9, 0.18,0
20170605,27840.0,9.03,25.94,1.2075419540852388, 2.15, 0.0,0
20170606,14870.0,13.75,22.92,1.2876225440992308, 3.92, 1.11,0
20170607,10410.0,12.58,23.8,1.1778674460167344, 2.83, 1.13,0
20170608,28700.0,10.56,23.44,0.9626508627682251, 3.68, 0.12,0
20170609,11650.0,9.92,15.53,0.8845644230819171, 3.19, 5.940000000000001,0
20170610,12580.0,6.05,18.45,1.0268954937465737, 2.66, 0.25,0
20170611,22000.0,7.47,22.3,1.123476693455139, 1.89, 0.0,0
20170612,21950.0,11.51,24.62,1.1746981405693468, 1.21, 0.02,0
20170613,26270.0,12.38,30.09,1.2511937120548535, 3.49, 0.6,0
20170614,19400.0,15.2,29.24,1.5790005458859897, 2.74, 1.79,0
20170615,30330.0,13.0,27.64,1.2570615101536244, 2.99, 0.0,0
20170616,25170.0,13.48,30.03,1.1882196949035704, 2.51, 0.01,0
20170617,11190.0,15.39,30.19,1.6987698967961398, 2.42, 1.16,0
20170618,16320.0,17.57,26.59,1.7598939372933469, 3.5, 2.91,0
20170619,16520.0,16.8,27.41,1.7419166529648429, 3.12, 3.23,0
20170620,10810.0,16.15,22.59,1.807860367414175, 2.03, 12.54,0
20170621,13070.0,14.57,22.02,1.7097428479400785, 1.15, 10.25,0
20170622,23630.0,14.42,27.69,1.587229130712589, 1.68, 0.10999999999999999,0
20170623,28760.0,15.04,31.9,1.557578341061305, 1.6, 0.0,0
20170624,25960.0,17.0,32.64,1.7791728136093212, 1.91, 1.87,0
20170625,26620.0,16.65,27.97,1.5965312404187444, 3.49, 0.57,0
20170626,23920.0,13.85,30.98,1.6069229842912525, 1.6, 0.01,0
20170627,21900.0,17.72,32.83,1.7768951441342928, 2.65, 0.0,0
20170628,21950.0,18.79,33.16,1.907242081299495, 3.45, 0.39,0
20170629,21600.0,20.99,32.2,2.1124982638814074, 4.0, 2.42,0
20170630,9370.0,20.84,30.14,2.149868244161517, 2.39, 8.45,0
20170701,17930.0,20.0,31.16,1.8843536013967364, 1.62, 3.07,0
20170702,15000.0,18.22,29.79,1.9761257750584038, 1.45, 2.6500000000000004,0
20170703,24850.0,20.32,31.8,1.8182866804855509, 1.37, 0.35,0
20170704,27120.0,19.57,35.34,1.7497618068909835, 1.8, 0.0,0
20170705,28130.0,21.9,36.67,1.713046829288963, 1.19, 0.0,0
20170706,27480.0,21.78,36.53,1.9886530366371287, 1.7, 0.0,0
20170707,25300.0,21.35,37.17,1.8463482445557222, 2.46, 0.13,0
20170708,18350.0,22.41,32.7,2.462668041118283, 3.19, 10.310000000000002,0
20170709,21870.0,22.93,33.22,2.5023227554890153, 4.29, 1.9900000000000002,0
20170710,11020.0,21.02,28.59,2.5785756399459467, 2.9, 2.15,0
20170711,27330.0,20.25,33.66,1.7928926496557016, 4.11, 4.57,0
20170712,23190.0,19.69,33.51,1.7531334866383526, 4.57, 6.58,0
20170713,18430.0,22.44,30.98,2.227734466692845, 3.76, 1.12,0
20170714,25450.0,21.41,33.57,1.8229374872543513, 3.46, 1.85,0
20170715,24900.0,18.74,34.31,1.6194713704253727, 2.84, 0.02,0
20170716,24960.0,20.14,33.16,1.8148054027926148, 1.65, 0.03,0
20170717,10960.0,21.61,33.02,2.326726614377485, 2.39, 2.5,0
20170718,13440.0,22.19,33.42,2.6698255631243346, 2.53, 1.54,0
20170719,10500.0,19.99,31.41,1.9451094986172028, 2.02, 8.22,0
20170720,8380.000000000002,17.83,24.04,1.7894540260066465, 1.26, 10.64,0
20170721,27690.0,14.74,29.67,1.4494811248284514, 1.97, 0.01,0
20170722,27810.0,16.99,32.03,1.6048399011675016, 2.4, 0.01,0
20170723,19760.0,19.9,33.22,1.7712121489681465, 3.01, 0.4099999999999999,0
20170724,25870.0,15.12,27.05,1.368709093821784, 3.3, 0.4,0
20170725,28260.0,13.44,28.57,1.1068451994810282, 2.81, 0.0,0
20170726,17020.0,15.5,28.0,1.21648995625128, 1.51, 4.12,0
20170727,11750.0,15.43,24.83,1.8451714804405386, 1.91, 9.05,0
20170728,23350.0,14.29,28.2,1.5204544417726478, 1.91, 0.37,0
20170729,26980.0,15.84,30.44,1.3970244451309146, 1.23, 0.0,0
20170730,20640.0,17.78,30.16,1.7928926496557016, 1.62, 0.4099999999999999,0
20170731,22780.0,19.09,32.03,1.972381098052682, 2.08, 4.56,0
20170801,10230.0,19.86,26.36,2.3542508379281046, 2.43, 19.64,0
20170802,13180.0,20.83,28.71,2.6861217823910337, 2.29, 5.1,0
20170803,6700.0,22.27,25.99,2.789110926537763, 2.57, 47.17,0
20170804,13460.0,22.24,27.38,2.7655588236559647, 4.22, 8.51,0
20170805,20090.0,20.54,29.08,2.5754239941259325, 1.01, 2.34,0
20170806,16500.0,20.61,25.77,2.5912159435290594, 0.89, 10.13,0
20170807,13530.0,19.43,26.61,2.3747136108806846, 1.98, 62.93,0
20170808,18350.0,19.08,26.25,2.2584414754127784, 1.88, 2.62,0
20170809,22450.0,19.28,28.65,2.3938538237137093, 2.07, 0.58,0
20170810,15510.0,20.43,25.8,2.4581280349513706, 2.51, 2.1,0
20170811,13250.0,19.84,25.01,2.351340207155534, 2.92, 4.05,0
20170812,17540.0,19.81,27.54,2.5007873188020806, 1.76, 2.01,0
20170813,18720.0,20.32,27.42,2.4161061563507675, 1.9, 0.20999999999999996,0
20170814,20910.0,19.98,28.44,2.2696990982551384, 1.95, 0.0,0
20170815,16160.0,18.54,25.86,2.0446029103533596, 2.46, 0.0,0
20170816,14170.0,18.03,25.81,2.0433161779636255, 2.55, 0.03,0
20170817,21960.0,19.02,27.82,2.115148564904004, 3.11, 0.1,0
20170818,23940.0,16.52,28.86,1.98488757676217, 2.05, 0.01,0
20170819,24200.0,17.92,30.35,1.9886530366371287, 1.32, 0.0,0
20170820,22350.0,17.66,30.6,2.197393323885526, 1.5, 0.05,0
20170821,19830.0,19.86,30.59,2.365924888408905, 2.52, 2.88,0
20170822,22470.0,19.63,29.78,1.8951653375302653, 3.06, 0.38,0
20170823,7980.0,15.66,23.81,1.7780336591807981, 2.24, 1.18,0
20170824,16390.0,14.06,25.24,1.4552027641178182, 4.14, 0.33,0
20170825,13960.0,12.51,20.97,1.2680230622409046, 5.52, 1.75,0
20170826,18740.0,13.0,23.54,1.2671768928464766, 4.28, 0.9299999999999999,0
20170827,17390.0,12.34,25.72,1.4447281917406372, 5.35, 0.04,0
20170828,18990.0,8.68,19.96,0.8784188532885676, 4.63, 2.27,0
20170829,22440.0,6.52,17.94,0.6430915905568553, 5.66, 0.27,0
20170830,13100.0,5.23,15.64,0.8876513989385627, 3.38, 0.43999999999999995,0
20170831,20170.0,8.72,23.09,1.1326407811431278, 2.31, 0.10999999999999999,0
20170901,16670.000000000004,12.15,22.79,1.1754897628675136, 1.05, 1.29,0
20170902,21380.0,10.61,24.67,1.2246750477109807, 1.19, 0.0,0
20170903,22380.0,12.04,26.48,1.2646413622097867, 1.34, 0.01,0
20170904,11030.0,14.98,25.79,1.6878587487444099, 3.7, 3.17,0
20170905,4150.000000000001,15.53,22.05,1.9525142529848154, 4.31, 8.38,0
20170906,20780.0,14.07,26.15,1.479256953260303, 2.88, 0.29,0
20170907,20310.0,10.87,27.28,1.426791622589759, 1.72, 1.2,0
20170908,21490.0,9.21,21.74,1.0254902277003788, 2.56, 0.02,0
20170909,21860.0,9.69,22.78,0.8821016612281867, 1.07, 0.0,0
20170910,6920.0,8.79,22.01,1.1143779142625847, 2.26, 8.42,0
20170911,21390.0,8.22,20.92,0.972658888306342, 2.75, 0.73,0
20170912,16030.000000000002,5.71,18.09,0.8851810599405436, 2.33, 0.01,0
20170913,17100.0,7.03,19.54,1.0226847750674277, 2.3, 0.8999999999999999,0
20170914,18660.0,7.17,19.46,1.049611529081656, 1.82, 0.3,0
20170915,12540.0,7.41,20.69,1.0904307682852978, 1.16, 0.0,0
20170916,9290.0,11.21,23.78,1.547467242779458, 2.82, 3.79,0
20170917,11680.0,11.27,20.75,1.3480279711634875, 2.74, 11.38,0
20170918,9080.0,12.01,17.8,1.3338035239605734, 1.61, 3.93,0
20170919,9510.0,9.03,20.97,1.2453500082622306, 1.37, 0.01,0
20170920,17010.0,9.7,23.14,1.3489214079421872, 2.06, 0.02,0
20170921,18140.0,9.93,24.13,1.3400104080373922, 2.92, 0.01,0
20170922,6790.0,10.61,20.47,1.3997917522667138, 3.49, 10.89,0
20170923,18650.0,7.6,23.54,1.101598996928619, 3.46, 0.03,0
20170924,13800.0,9.26,19.95,1.013613674849419, 4.74, 0.06,0
20170925,18660.0,4.96,22.3,0.93381540624446, 2.22, 0.0,0
20170926,5590.0,4.81,17.09,0.9773605873850478, 4.08, 1.54,0
20170927,18610.0,2.86,14.17,0.5029428541754236, 4.12, 0.0,0
20170928,12630.0,0.03,11.64,0.45391826913160344, 4.33, 0.0,0
20170929,16230.0,-0.38,12.08,0.4570037465229062, 5.2, 0.0,0
20170930,17670.0,-0.43,15.63,0.5685858281339906, 3.21, 0.0,0
20171001,14020.0,3.81,15.84,0.817276668513208, 7.14, 2.31,0
20171002,12900.0,1.53,11.19,0.5336890241266956, 2.64, 0.17,0
20171003,15650.0,-2.36,10.38,0.4794861684306437, 2.85, 0.0,0
20171004,17300.0,-2.17,12.8,0.45769192665668507, 2.68, 0.0,0
20171005,14290.0,4.86,20.52,0.7016116581348526, 4.48, 0.0,0
20171006,14350.0,7.76,20.82,1.087469457177191, 5.38, 0.24,0
20171007,8460.0,6.95,14.49,0.9507610776980766, 2.76, 1.45,0
20171008,4160.0,6.61,9.61,0.8506314568609596, 3.94, 1.35,0
20171009,5570.0,1.92,11.68,0.7271349889053499, 2.39, 0.17,0
20171010,10280.0,0.03,10.13,0.5368532743795934, 2.04, 0.0,0
20171011,6930.0,0.6,7.07,0.5803752625896711, 1.78, 0.49,0
20171012,10820.0,-1.52,9.65,0.5029428541754236, 2.07, 0.05,0
20171013,8350.0,0.23,10.43,0.5837831450294065, 2.29, 0.53,0
20171014,13830.0,-2.52,9.8,0.4471276555899595, 3.5, 0.01,0
